,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
245,2018-09-03,442.2267422236106,493.57345634080673,706.726785481081,442.2267422236106,442.2267422236106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.7470973189988,-52.7470973189988,-52.7470973189988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.33880794083697,154.33880794083697,154.33880794083697,-52.7470973189988,-52.7470973189988,-52.7470973189988,99.97155181599253,99.97155181599253,99.97155181599253,107.11435344384321,107.11435344384321,107.11435344384321,0.0,0.0,0.0,596.5655501644476
246,2018-09-04,442.23187098592746,504.1207864129121,738.0109947762489,442.23187098592746,442.23187098592746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.72692497212944,180.72692497212944,180.72692497212944,0.0,0.0,0.0,72.76740485328034,72.76740485328034,72.76740485328034,107.95952011884914,107.95952011884914,107.95952011884914,0.0,0.0,0.0,622.958795958057
247,2018-09-05,442.2369997482443,479.0244366906584,707.3289407948515,442.2369997482443,442.2369997482443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.20469247352207,145.20469247352207,145.20469247352207,0.0,0.0,0.0,36.67609461342341,36.67609461342341,36.67609461342341,108.52859786009866,108.52859786009866,108.52859786009866,0.0,0.0,0.0,587.4416922217663
248,2018-09-06,442.2421285105612,437.41669430267143,661.0614441411279,442.2421285105612,442.2421285105612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0011973866567,105.0011973866567,105.0011973866567,0.0,0.0,0.0,-3.76268092660468,-3.76268092660468,-3.76268092660468,108.76387831326137,108.76387831326137,108.76387831326137,0.0,0.0,0.0,547.2433258972179
249,2018-09-07,442.247257272878,423.4496659928242,641.524059133571,442.247257272878,442.247257272878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7718995237167,87.7718995237167,87.7718995237167,0.0,0.0,0.0,-20.842834908236743,-20.842834908236743,-20.842834908236743,108.61473443195344,108.61473443195344,108.61473443195344,0.0,0.0,0.0,530.0191567965948
250,2018-09-08,442.25238603519495,344.762431493736,581.0164912633677,442.25238603519495,442.25238603519495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.097636780458025,20.097636780458025,20.097636780458025,0.0,0.0,0.0,-87.94094704274139,-87.94094704274139,-87.94094704274139,108.0385838231994,108.0385838231994,108.0385838231994,0.0,0.0,0.0,462.35002281565295
251,2018-09-09,442.25751479751176,340.94846187208014,562.7979243401134,442.25751479751176,442.25751479751176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.133018175478739,10.133018175478739,10.133018175478739,0.0,0.0,0.0,-96.86858840522088,-96.86858840522088,-96.86858840522088,107.00160658069962,107.00160658069962,107.00160658069962,0.0,0.0,0.0,452.3905329729905
252,2018-09-10,442.26264355982863,534.1919694563403,761.0158320205786,442.26264355982863,442.26264355982863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.45075565142727,205.45075565142727,205.45075565142727,0.0,0.0,0.0,99.97155181606735,99.97155181606735,99.97155181606735,105.47920383535993,105.47920383535993,105.47920383535993,0.0,0.0,0.0,647.7133992112559
253,2018-09-11,442.2677723221455,509.5381906107135,728.7498886220235,442.2677723221455,442.2677723221455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.22359592114773,176.22359592114773,176.22359592114773,0.0,0.0,0.0,72.7674048533242,72.7674048533242,72.7674048533242,103.45619106782351,103.45619106782351,103.45619106782351,0.0,0.0,0.0,618.4913682432932
254,2018-09-12,442.2729010844624,458.02850474389385,686.1580101667975,442.2729010844624,442.2729010844624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.60282272747511,137.60282272747511,137.60282272747511,0.0,0.0,0.0,36.67609461334651,36.67609461334651,36.67609461334651,100.92672811412861,100.92672811412861,100.92672811412861,0.0,0.0,0.0,579.8757238119375
255,2018-09-13,442.27802984677925,426.3211926793812,652.9664674883486,442.27802984677925,442.27802984677925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.13131459020492,94.13131459020492,94.13131459020492,0.0,0.0,0.0,-3.7626809265774153,-3.7626809265774153,-3.7626809265774153,97.89399551678234,97.89399551678234,97.89399551678234,0.0,0.0,0.0,536.4093444369842
256,2018-09-14,442.2831586090961,402.4243954326555,626.4974201311662,442.2831586090961,442.2831586090961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52679929272568,73.52679929272568,73.52679929272568,0.0,0.0,0.0,-20.842834908333316,-20.842834908333316,-20.842834908333316,94.369634201059,94.369634201059,94.369634201059,0.0,0.0,0.0,515.8099579018218
257,2018-09-15,442.288287371413,330.6723607644848,561.3737477270662,442.288287371413,442.288287371413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43202513026473,2.43202513026473,2.43202513026473,0.0,0.0,0.0,-87.9409470425848,-87.9409470425848,-87.9409470425848,90.37297217284953,90.37297217284953,90.37297217284953,0.0,0.0,0.0,444.7203125016777
258,2018-09-16,442.29341613372986,318.387365235256,536.5383670319507,442.29341613372986,442.29341613372986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.93852055980169,-10.93852055980169,-10.93852055980169,0.0,0.0,0.0,-96.86858840505401,-96.86858840505401,-96.86858840505401,85.93006784525232,85.93006784525232,85.93006784525232,0.0,0.0,0.0,431.35489557392816
259,2018-09-17,442.29854489604674,507.6489752113633,735.7376395739931,442.29854489604674,442.29854489604674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0441563499449,181.0441563499449,181.0441563499449,0.0,0.0,0.0,99.97155181615706,99.97155181615706,99.97155181615706,81.07260453378784,81.07260453378784,81.07260453378784,0.0,0.0,0.0,623.3427012459916
260,2018-09-18,442.3036736583636,478.48981141715586,699.4924316082378,442.3036736583636,442.3036736583636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.6040793304377,148.6040793304377,148.6040793304377,0.0,0.0,0.0,72.76740485334727,72.76740485334727,72.76740485334727,75.83667447709041,75.83667447709041,75.83667447709041,0.0,0.0,0.0,590.9077529888013
261,2018-09-19,442.3088024206805,438.6619609226577,659.7396442488983,442.3088024206805,442.3088024206805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.93758794658228,106.93758794658228,106.93758794658228,0.0,0.0,0.0,36.676094613535646,36.676094613535646,36.676094613535646,70.26149333304664,70.26149333304664,70.26149333304664,0.0,0.0,0.0,549.2463903672627
262,2018-09-20,442.31393118299735,393.348768676017,613.1596544675787,442.31393118299735,442.31393118299735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.625406478731776,60.625406478731776,60.625406478731776,0.0,0.0,0.0,-3.7626809265501504,-3.7626809265501504,-3.7626809265501504,64.38808740528194,64.38808740528194,64.38808740528194,0.0,0.0,0.0,502.93933766172916
263,2018-09-21,442.3190599453142,355.87286862626115,593.8192541135969,442.3190599453142,442.3190599453142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.41516093314318,37.41516093314318,37.41516093314318,0.0,0.0,0.0,-20.842834908233645,-20.842834908233645,-20.842834908233645,58.25799584137682,58.25799584137682,58.25799584137682,0.0,0.0,0.0,479.7342208784574
264,2018-09-22,442.3242443528811,301.09695481714647,535.6289908430986,442.3242443528811,442.3242443528811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0289183164835,-36.0289183164835,-36.0289183164835,0.0,0.0,0.0,-87.94094704275628,-87.94094704275628,-87.94094704275628,51.91202872627279,51.91202872627279,51.91202872627279,0.0,0.0,0.0,406.2953260363976
265,2018-09-23,442.32942876044814,273.04308278933615,508.0207336786913,442.32942876044814,442.32942876044814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.479468981140904,-51.479468981140904,-51.479468981140904,0.0,0.0,0.0,-96.86858840498647,-96.86858840498647,-96.86858840498647,45.38911942384558,45.38911942384558,45.38911942384558,0.0,0.0,0.0,390.84995977930726
266,2018-09-24,442.3346131680151,466.49313488711965,693.2307078660642,442.3346131680151,442.3346131680151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.69685760257212,138.69685760257212,138.69685760257212,0.0,0.0,0.0,99.97155181600907,99.97155181600907,99.97155181600907,38.72530578656306,38.72530578656306,38.72530578656306,0.0,0.0,0.0,581.0314707705872
267,2018-09-25,442.33979757558205,433.9715943940002,663.0187852319395,442.33979757558205,442.33979757558205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.72027493698823,104.72027493698823,104.72027493698823,0.0,0.0,0.0,72.76740485331871,72.76740485331871,72.76740485331871,31.95287008366951,31.95287008366951,31.95287008366951,0.0,0.0,0.0,547.0600725125703
268,2018-09-26,442.344981983149,402.5018747898037,616.6319907231659,442.344981983149,442.344981983149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.77575646139776,61.77575646139776,61.77575646139776,0.0,0.0,0.0,36.67609461331332,36.67609461331332,36.67609461331332,25.09966184808444,25.09966184808444,25.09966184808444,0.0,0.0,0.0,504.12073844454676
269,2018-09-27,442.35016639071597,348.78176010590045,571.3543000859,442.35016639071597,442.35016639071597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.42594056740231,14.42594056740231,14.42594056740231,0.0,0.0,0.0,-3.762680926687539,-3.762680926687539,-3.762680926687539,18.18862149408985,18.18862149408985,18.18862149408985,0.0,0.0,0.0,456.7761069581183
270,2018-09-28,442.3553507982829,309.48405964990036,548.6339096194408,442.3553507982829,442.3553507982829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.605319193143748,-9.605319193143748,-9.605319193143748,0.0,0.0,0.0,-20.84283490852647,-20.84283490852647,-20.84283490852647,11.237515715382722,11.237515715382722,11.237515715382722,0.0,0.0,0.0,432.75003160513916
271,2018-09-29,442.3605352058499,253.86895871999934,482.59668027316843,442.36053520584994,442.36053520584994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.68205849001436,-83.68205849001436,-83.68205849001436,0.0,0.0,0.0,-87.94094704280444,-87.94094704280444,-87.94094704280444,4.258888552790083,4.258888552790083,4.258888552790083,0.0,0.0,0.0,358.67847671583553
272,2018-09-30,442.36571961341684,220.40250700292214,454.2807278931565,442.36571961341684,442.36571961341684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.60836355724307,-99.60836355724307,-99.60836355724307,0.0,0.0,0.0,-96.86858840516719,-96.86858840516719,-96.86858840516719,-2.7397751520758864,-2.7397751520758864,-2.7397751520758864,0.0,0.0,0.0,342.75735605617376
273,2018-10-01,442.3709040209838,415.1341134571493,650.0148013556526,442.3709040209838,442.3709040209838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.21586761473117,90.21586761473117,90.21586761473117,0.0,0.0,0.0,99.97155181609878,99.97155181609878,99.97155181609878,-9.755684201367613,-9.755684201367613,-9.755684201367613,0.0,0.0,0.0,532.586771635715
274,2018-10-02,442.3760884285508,380.84860858896445,607.5652463245799,442.3760884285508,442.3760884285508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9772145757042,55.9772145757042,55.9772145757042,0.0,0.0,0.0,72.76740485329013,72.76740485329013,72.76740485329013,-16.790190277585925,-16.790190277585925,-16.790190277585925,0.0,0.0,0.0,498.353303004255
275,2018-10-03,442.3812728361177,339.61641877781204,570.1138687630004,442.3812728361177,442.3812728361177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.828019735483284,12.828019735483284,12.828019735483284,0.0,0.0,0.0,36.676094613381835,36.676094613381835,36.676094613381835,-23.84807487789855,-23.84807487789855,-23.84807487789855,0.0,0.0,0.0,455.209292571601
276,2018-10-04,442.3864572436847,295.5004461478011,526.4435331448325,442.38645724368473,442.38645724368473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.699383009462075,-34.699383009462075,-34.699383009462075,0.0,0.0,0.0,-3.7626809266602748,-3.7626809266602748,-3.7626809266602748,-30.936702082801798,-30.936702082801798,-30.936702082801798,0.0,0.0,0.0,407.6870742342226
277,2018-10-05,442.3916416512517,265.13864466511023,491.1344227401862,442.3916416512517,442.3916416512517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58.907904487746464,-58.907904487746464,-58.907904487746464,0.0,0.0,0.0,-20.84283490828387,-20.84283490828387,-20.84283490828387,-38.0650695794626,-38.0650695794626,-38.0650695794626,0.0,0.0,0.0,383.4837371635052
278,2018-10-06,442.3968260588186,202.7501371539873,421.3653361949009,442.3968260588186,442.3968260588186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133.18374061555005,-133.18374061555005,-133.18374061555005,0.0,0.0,0.0,-87.94094704281189,-87.94094704281189,-87.94094704281189,-45.24279357273816,-45.24279357273816,-45.24279357273816,0.0,0.0,0.0,309.21308544326854
279,2018-10-07,442.40201046638555,178.6410724281259,409.05883383135784,442.40201046638555,442.40201046638555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-149.34765365896578,-149.34765365896578,-149.34765365896578,0.0,0.0,0.0,-96.86858840534786,-96.86858840534786,-96.86858840534786,-52.47906525361789,-52.47906525361789,-52.47906525361789,0.0,0.0,0.0,293.05435680741977
280,2018-10-08,442.40719487395256,366.00701379751655,587.166439662953,442.40719487395256,442.40719487395256,0.0,0.0,0.0,-0.02295690160686065,-0.02295690160686065,-0.02295690160686065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.16697761181998,40.16697761181998,40.16697761181998,-0.02295690160686065,-0.02295690160686065,-0.02295690160686065,99.9715518161736,99.9715518161736,99.9715518161736,-59.78161730274677,-59.78161730274677,-59.78161730274677,0.0,0.0,0.0,482.5741724857725
281,2018-10-09,442.4123792815195,341.7370344547602,568.3159643304699,442.4123792815195,442.4123792815195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.611666394162894,5.611666394162894,5.611666394162894,0.0,0.0,0.0,72.76740485326157,72.76740485326157,72.76740485326157,-67.15573845909867,-67.15573845909867,-67.15573845909867,0.0,0.0,0.0,448.02404567568243
282,2018-10-10,442.4175636890864,281.43459441494343,513.3497235810445,442.4175636890864,442.4175636890864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.92727788859471,-37.92727788859471,-37.92727788859471,0.0,0.0,0.0,36.676094613570974,36.676094613570974,36.676094613570974,-74.60337250216568,-74.60337250216568,-74.60337250216568,0.0,0.0,0.0,404.49028580049173
283,2018-10-11,442.42274809665344,245.76491770415907,469.8373538753967,442.42274809665344,442.42274809665344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.88501606149431,-85.88501606149431,-85.88501606149431,0.0,0.0,0.0,-3.762680926608042,-3.762680926608042,-3.762680926608042,-82.12233513488627,-82.12233513488627,-82.12233513488627,0.0,0.0,0.0,356.53773203515914
284,2018-10-12,442.4279325042204,216.72365071043475,445.7747855708055,442.4279325042204,442.4279325042204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.54851321704365,-110.54851321704365,-110.54851321704365,0.0,0.0,0.0,-20.842834908380457,-20.842834908380457,-20.842834908380457,-89.70567830866318,-89.70567830866318,-89.70567830866318,0.0,0.0,0.0,331.87941928717675
285,2018-10-13,442.4331169117873,144.9059537535854,364.7640613575107,442.4331169117873,442.4331169117873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185.2821736700096,-185.2821736700096,-185.2821736700096,0.0,0.0,0.0,-87.94094704281933,-87.94094704281933,-87.94094704281933,-97.34122662719027,-97.34122662719027,-97.34122662719027,0.0,0.0,0.0,257.15094324177767
286,2018-10-14,442.4383013193543,128.3503686049028,362.3897051742027,442.4383013193543,442.4383013193543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.87989316722962,-201.87989316722962,-201.87989316722962,0.0,0.0,0.0,-96.868588405181,-96.868588405181,-96.868588405181,-105.01130476204862,-105.01130476204862,-105.01130476204862,0.0,0.0,0.0,240.55840815212468
287,2018-10-15,442.44348572692127,323.2732869855157,545.2233128542159,442.44348572692127,442.44348572692127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.72111667280145,-12.72111667280145,-12.72111667280145,0.0,0.0,0.0,99.9715518160405,99.9715518160405,99.9715518160405,-112.69266848884196,-112.69266848884196,-112.69266848884196,0.0,0.0,0.0,429.72236905411984
288,2018-10-16,442.4486701344882,280.6353342579696,506.23713069450594,442.4486701344882,442.4486701344882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.589240360523604,-47.589240360523604,-47.589240360523604,0.0,0.0,0.0,72.76740485328465,72.76740485328465,72.76740485328465,-120.35664521380825,-120.35664521380825,-120.35664521380825,0.0,0.0,0.0,394.8594297739646
